2018-04-21T15:06:34.024986, 212, 3.29342, 0.421875
2018-04-21T15:06:35.717701, 213, 3.39973, 0.296875
2018-04-21T15:06:37.413232, 214, 3.82923, 0.28125
2018-04-21T15:06:39.037565, 215, 3.06499, 0.296875
2018-04-21T15:06:40.663633, 216, 2.79972, 0.3125
2018-04-21T15:06:42.268838, 217, 3.12774, 0.34375
2018-04-21T15:06:43.922343, 218, 2.34946, 0.453125
2018-04-21T15:06:45.571818, 219, 2.96068, 0.359375
2018-04-21T15:06:47.262925, 220, 2.99218, 0.28125
2018-04-21T15:06:48.908208, 221, 3.71836, 0.25
2018-04-21T15:06:50.559074, 222, 2.82318, 0.421875
2018-04-21T15:06:52.193256, 223, 2.15149, 0.484375
2018-04-21T15:06:53.804764, 224, 3.18017, 0.375
2018-04-21T15:06:55.471060, 225, 3.49741, 0.265625
2018-04-21T15:06:57.126334, 226, 2.76831, 0.390625
2018-04-21T15:06:58.754864, 227, 3.85753, 0.25
2018-04-21T15:07:00.586366, 228, 2.95543, 0.34375
2018-04-21T15:07:02.693198, 229, 3.47355, 0.234375
2018-04-21T15:07:04.351566, 230, 2.96544, 0.375
2018-04-21T15:07:06.107955, 231, 3.03395, 0.375
2018-04-21T15:07:07.812267, 232, 3.13181, 0.328125
2018-04-21T15:07:09.582670, 233, 2.35478, 0.390625
2018-04-21T15:07:11.288253, 234, 3.05921, 0.4375
2018-04-21T15:07:12.961947, 235, 3.3015, 0.3125
2018-04-21T15:07:14.603781, 236, 2.50931, 0.390625
2018-04-21T15:07:16.282153, 237, 3.00903, 0.328125
2018-04-21T15:07:18.027213, 238, 3.03853, 0.34375
2018-04-21T15:07:19.799518, 239, 2.27634, 0.421875
2018-04-21T15:07:21.474179, 240, 2.44029, 0.40625
2018-04-21T15:07:23.209241, 241, 2.01504, 0.484375
2018-04-21T15:07:25.039018, 242, 3.29555, 0.359375
2018-04-21T15:07:26.700907, 243, 2.23475, 0.421875
2018-04-21T15:07:28.419658, 244, 2.44972, 0.34375
2018-04-21T15:07:30.095610, 245, 2.45964, 0.40625
2018-04-21T15:07:31.730397, 246, 3.88707, 0.25
2018-04-21T15:07:33.351874, 247, 1.84149, 0.484375
